frequency_hz,spl_db,phase_deg,thd_percent,rt60_ms,c50_db,c80_db,group_delay_ms
20.000000,-4.204,166.923721,0.000325,11.706,-11.831,-11.018,0.000000
20.069233,-4.713,149.940170,0.000344,11.706,-11.831,-11.018,0.000000
20.138704,-4.275,149.774002,0.000327,11.706,-11.831,-11.018,0.000000
20.208418,-4.156,155.842041,0.000323,11.706,-11.831,-11.018,0.000000
20.278366,-4.798,133.005798,0.000347,11.706,-11.831,-11.018,0.000000
20.348562,-6.257,135.036530,0.000411,11.706,-11.831,-11.018,0.000000
20.419001,-5.672,126.146576,0.000384,11.706,-11.831,-11.018,0.000000
20.489683,-4.941,143.641846,0.000353,11.706,-11.831,-11.018,0.000000
20.560612,-4.690,138.118866,0.000343,11.706,-11.831,-11.018,0.000000
20.631784,-4.535,120.858177,0.000337,11.706,-11.831,-11.018,0.000000
20.703203,-5.407,124.777466,0.000372,11.706,-11.831,-11.018,0.000000
20.774866,-5.539,129.406158,0.000378,11.706,-11.831,-11.018,0.000000
20.846781,-5.851,130.436081,0.000392,11.706,-11.831,-11.018,0.000000
20.918943,-6.611,123.319435,0.000428,11.706,-11.831,-11.018,0.000000
20.991358,-7.033,126.966087,0.000449,11.706,-11.831,-11.018,0.000000
21.064020,-7.329,127.913422,0.000465,11.706,-11.831,-11.018,0.000000
21.136936,-6.850,117.447052,0.000440,11.706,-11.831,-11.018,0.000000
21.210104,-8.365,155.620819,0.000523,11.706,-11.831,-11.018,0.000000
21.283520,-8.634,131.629074,0.000540,11.706,-11.831,-11.018,0.000000
21.357197,-8.787,108.521591,0.000549,11.706,-11.831,-11.018,0.000000
21.431126,-9.798,117.353279,0.000617,11.706,-11.831,-11.018,0.000000
21.505312,-9.652,125.338013,0.000607,11.706,-11.831,-11.018,0.000000
21.579756,-9.417,99.757538,0.000591,11.706,-11.831,-11.018,0.000000
21.654457,-9.926,94.542984,0.000626,11.706,-11.831,-11.018,0.000000
21.729416,-10.812,99.278587,0.000694,11.706,-11.831,-11.018,0.000000
21.804630,-10.473,91.767014,0.000667,11.706,-11.831,-11.018,0.000000
21.880110,-10.497,92.491974,0.000669,11.706,-11.831,-11.018,0.000000
21.955851,-11.895,78.788651,0.000786,11.706,-11.831,-11.018,0.000000
22.031853,-11.689,85.253510,0.000767,11.706,-11.831,-11.018,0.000000
22.108118,-11.908,89.838303,0.000787,11.706,-11.831,-11.018,0.000000
22.184649,-11.917,73.454185,0.000787,11.706,-11.831,-11.018,0.000000
22.261442,-13.187,86.425117,0.000911,11.706,-11.831,-11.018,0.000000
22.338503,-12.852,83.251060,0.000876,11.706,-11.831,-11.018,0.000000
22.415825,-14.187,133.099258,0.001022,11.706,-11.831,-11.018,0.000000
22.493420,-13.214,107.276703,0.000914,11.706,-11.831,-11.018,0.000000
22.571283,-13.808,-147.465302,0.000978,11.706,-11.831,-11.018,0.000000
22.649418,-13.808,-147.465302,0.000978,11.706,-11.831,-11.018,0.000000
22.727821,-14.566,-161.233170,0.001067,11.706,-11.831,-11.018,0.000000
22.806496,-13.631,-166.063416,0.000959,11.706,-11.831,-11.018,0.000000
