frequency_hz,spl_db,phase_deg,thd_percent,rt60_ms,c50_db,c80_db,group_delay_ms
20.000000,-5.350,-4.761756,0.000370,10.420,-3.429,-3.326,0.000000
20.069233,-5.408,-89.763901,0.000373,10.420,-3.429,-3.326,0.000000
20.138704,-5.601,-147.539719,0.000381,10.420,-3.429,-3.326,0.000000
20.208418,-7.274,130.921875,0.000462,10.420,-3.429,-3.326,0.000000
20.278366,-8.319,-68.122688,0.000521,10.420,-3.429,-3.326,0.000000
20.348562,-8.684,-136.717606,0.000543,10.420,-3.429,-3.326,0.000000
20.419001,-9.368,-163.526840,0.000588,10.420,-3.429,-3.326,0.000000
20.489683,-9.768,79.398193,0.000615,10.420,-3.429,-3.326,0.000000
20.560612,-10.377,118.582367,0.000660,10.420,-3.429,-3.326,0.000000
20.631784,-10.412,115.061165,0.000662,10.420,-3.429,-3.326,0.000000
20.703203,-9.846,2.940668,0.000621,10.420,-3.429,-3.326,0.000000
20.774866,-9.354,56.919975,0.000586,10.420,-3.429,-3.326,0.000000
20.846781,-10.041,96.956879,0.000635,10.420,-3.429,-3.326,0.000000
20.918943,-10.451,-39.520237,0.000665,10.420,-3.429,-3.326,0.000000
20.991358,-10.754,-27.084408,0.000689,10.420,-3.429,-3.326,0.000000
21.064020,-10.646,59.634666,0.000681,10.420,-3.429,-3.326,0.000000
21.136936,-9.637,-10.756270,0.000606,10.420,-3.429,-3.326,0.000000
21.210104,-9.147,-71.762787,0.000573,10.420,-3.429,-3.326,0.000000
21.283520,-9.061,-92.226593,0.000567,10.420,-3.429,-3.326,0.000000
21.357197,-9.229,-64.944176,0.000578,10.420,-3.429,-3.326,0.000000
21.431126,-9.259,-133.409409,0.000580,10.420,-3.429,-3.326,0.000000
21.505312,-10.189,-140.232712,0.000646,10.420,-3.429,-3.326,0.000000
21.579756,-10.388,-124.232796,0.000661,10.420,-3.429,-3.326,0.000000
21.654457,-10.583,-149.123383,0.000676,10.420,-3.429,-3.326,0.000000
21.729416,-10.745,167.215103,0.000688,10.420,-3.429,-3.326,0.000000
21.804630,-11.121,166.294785,0.000719,10.420,-3.429,-3.326,0.000000
21.880110,-11.642,-64.992020,0.000763,10.420,-3.429,-3.326,0.000000
21.955851,-13.696,144.904892,0.000967,10.420,-3.429,-3.326,0.000000
22.031853,-14.003,-85.989899,0.001001,10.420,-3.429,-3.326,0.000000
22.108118,-14.520,-102.381767,0.001062,10.420,-3.429,-3.326,0.000000
22.184649,-14.785,-121.619766,0.001095,10.420,-3.429,-3.326,0.000000
