frequency_hz,spl_db,phase_deg,thd_percent,rt60_ms,c50_db,c80_db,group_delay_ms
20.000000,-18.527,65.985779,0.001690,13.535,-6.273,-6.249,0.000000
20.069233,-18.133,-9.198809,0.001615,13.535,-6.273,-6.249,0.000000
20.138704,-17.948,-1.167041,0.001582,13.535,-6.273,-6.249,0.000000
20.208418,-18.237,145.483032,0.001635,13.535,-6.273,-6.249,0.000000
20.278366,-18.068,83.561562,0.001604,13.535,-6.273,-6.249,0.000000
20.348562,-17.889,82.267029,0.001571,13.535,-6.273,-6.249,0.000000
20.419001,-18.415,-35.409382,0.001670,13.535,-6.273,-6.249,0.000000
20.489683,-19.314,-14.798695,0.001852,13.535,-6.273,-6.249,0.000000
20.560612,-18.798,-20.961443,0.001745,13.535,-6.273,-6.249,0.000000
20.631784,-18.406,-16.847467,0.001669,13.535,-6.273,-6.249,0.000000
20.703203,-18.309,-42.780880,0.001650,13.535,-6.273,-6.249,0.000000
20.774866,-19.240,-24.968073,0.001837,13.535,-6.273,-6.249,0.000000
20.846781,-20.337,15.308882,0.002084,13.535,-6.273,-6.249,0.000000
20.918943,-20.941,2.399836,0.002234,13.535,-6.273,-6.249,0.000000
20.991358,-21.052,2.338163,0.002263,13.535,-6.273,-6.249,0.000000
21.064020,-20.656,-34.530277,0.002163,13.535,-6.273,-6.249,0.000000
21.136936,-22.148,-32.143414,0.002569,13.535,-6.273,-6.249,0.000000
21.210104,-22.017,-14.425161,0.002530,13.535,-6.273,-6.249,0.000000
21.283520,-21.673,67.336937,0.002432,13.535,-6.273,-6.249,0.000000
21.357197,-21.309,6.913701,0.002333,13.535,-6.273,-6.249,0.000000
21.431126,-21.840,130.523285,0.002480,13.535,-6.273,-6.249,0.000000
21.505312,-23.134,18.641069,0.002879,13.535,-6.273,-6.249,0.000000
21.579756,-22.540,-46.408585,0.002689,13.535,-6.273,-6.249,0.000000
21.654457,-22.023,-89.578514,0.002533,13.535,-6.273,-6.249,0.000000
21.729416,-21.953,-52.598206,0.002513,13.535,-6.273,-6.249,0.000000
21.804630,-21.962,-127.346909,0.002515,13.535,-6.273,-6.249,0.000000
21.880110,-22.955,153.467361,0.002820,13.535,-6.273,-6.249,0.000000
21.955851,-23.536,-156.888519,0.003016,13.535,-6.273,-6.249,0.000000
22.031853,-24.078,-162.291260,0.003210,13.535,-6.273,-6.249,0.000000
22.108118,-25.023,-176.348312,0.003580,13.535,-6.273,-6.249,0.000000
22.184649,-24.715,163.827515,0.003456,13.535,-6.273,-6.249,0.000000
22.261442,-25.200,143.341873,0.003655,13.535,-6.273,-6.249,0.000000
22.338503,-24.747,125.982384,0.003470,13.535,-6.273,-6.249,0.000000
22.415825,-25.315,118.327721,0.003705,13.535,-6.273,-6.249,0.000000
22.493420,-26.661,168.002899,0.004326,13.535,-6.273,-6.249,0.000000
22.571283,-27.504,31.757084,0.004768,13.535,-6.273,-6.249,0.000000
22.649418,-27.503,31.757084,0.004768,13.535,-6.273,-6.249,0.000000
22.727821,-28.289,26.563923,0.005221,13.535,-6.273,-6.249,0.000000
22.806496,-27.852,5.039585,0.004965,13.535,-6.273,-6.249,0.000000
22.885437,-28.137,-21.299520,0.005132,13.535,-6.273,-6.249,0.000000
22.964659,-28.693,-49.701275,0.005472,13.535,-6.273,-6.249,0.000000
23.044153,-28.484,-60.025299,0.005343,13.535,-6.273,-6.249,0.000000
23.123922,-28.966,-44.939922,0.005649,13.535,-6.273,-6.249,0.000000
23.203970,-30.010,-40.308094,0.006372,13.535,-6.273,-6.249,0.000000
23.284292,-30.513,-42.857021,0.006752,13.535,-6.273,-6.249,0.000000
23.364893,-30.044,-47.932972,0.006398,13.535,-6.273,-6.249,0.000000
23.445774,-30.286,-81.616531,0.006580,13.535,-6.273,-6.249,0.000000
23.526928,-30.236,-45.078125,0.006543,13.535,-6.273,-6.249,0.000000
23.608370,-30.548,-76.317986,0.006783,13.535,-6.273,-6.249,0.000000
23.690092,-30.949,-12.384886,0.007104,13.535,-6.273,-6.249,0.000000
23.772099,-31.079,12.863349,0.007211,13.535,-6.273,-6.249,0.000000
23.854389,-32.152,54.195061,0.008159,13.535,-6.273,-6.249,0.000000
23.936964,-33.570,-8.382090,0.009606,13.535,-6.273,-6.249,0.000000
24.019825,-33.217,-13.061785,0.009223,13.535,-6.273,-6.249,0.000000
24.102966,-32.401,39.476719,0.008396,13.535,-6.273,-6.249,0.000000
24.186401,-31.662,26.540310,0.007713,13.535,-6.273,-6.249,0.000000
24.270124,-31.892,6.060241,0.007922,13.535,-6.273,-6.249,0.000000
24.354139,-31.881,-73.198975,0.007913,13.535,-6.273,-6.249,0.000000
24.438444,-31.974,30.350780,0.008000,13.535,-6.273,-6.249,0.000000
24.523041,-31.756,-51.296707,0.007803,13.535,-6.273,-6.249,0.000000
24.607929,-31.604,-134.064987,0.007669,13.535,-6.273,-6.249,0.000000
24.693108,-31.902,-108.200470,0.007938,13.535,-6.273,-6.249,0.000000
24.778585,-31.600,-17.726601,0.007668,13.535,-6.273,-6.249,0.000000
24.864359,-31.110,-32.761890,0.007249,13.535,-6.273,-6.249,0.000000
24.950430,-31.024,-147.379822,0.007179,13.535,-6.273,-6.249,0.000000
25.036798,-31.830,-105.624519,0.007878,13.535,-6.273,-6.249,0.000000
25.123466,-32.997,-158.408096,0.009011,13.535,-6.273,-6.249,0.000000
25.210434,-33.073,45.959038,0.009092,13.535,-6.273,-6.249,0.000000
25.297697,-32.008,-51.881130,0.008045,13.535,-6.273,-6.249,0.000000
25.385267,-32.494,-10.676614,0.008510,13.535,-6.273,-6.249,0.000000
25.473143,-33.363,-18.827917,0.009406,13.535,-6.273,-6.249,0.000000
25.561321,-32.408,154.302475,0.008428,13.535,-6.273,-6.249,0.000000
25.649803,-32.296,-136.191528,0.008321,13.535,-6.273,-6.249,0.000000
25.738594,-32.833,51.432068,0.008854,13.535,-6.273,-6.249,0.000000
25.827690,-32.995,-26.767927,0.009022,13.535,-6.273,-6.249,0.000000
25.917089,-32.486,4.865758,0.008510,13.535,-6.273,-6.249,0.000000
26.006805,-32.714,-91.550758,0.008738,13.535,-6.273,-6.249,0.000000
26.096830,-33.043,-95.725266,0.009076,13.535,-6.273,-6.249,0.000000
26.187168,-33.127,-145.399628,0.009167,13.535,-6.273,-6.249,0.000000
26.277819,-34.014,-138.937134,0.010153,13.535,-6.273,-6.249,0.000000
26.368782,-33.314,-137.391098,0.009369,13.535,-6.273,-6.249,0.000000
26.460054,-32.940,-139.198273,0.008975,13.535,-6.273,-6.249,0.000000
26.551649,-33.371,-136.329712,0.009431,13.535,-6.273,-6.249,0.000000
26.643560,-34.034,-157.689926,0.010179,13.535,-6.273,-6.249,0.000000
26.735790,-34.106,-169.361542,0.010264,13.535,-6.273,-6.249,0.000000
26.828339,-34.747,173.930893,0.011050,13.535,-6.273,-6.249,0.000000
26.921207,-35.785,170.847076,0.012453,13.535,-6.273,-6.249,0.000000
27.014399,-36.295,171.730682,0.013207,13.535,-6.273,-6.249,0.000000
27.107912,-35.602,175.740738,0.012196,13.535,-6.273,-6.249,0.000000
27.201744,-34.946,174.611496,0.011311,13.535,-6.273,-6.249,0.000000
27.295906,-35.119,172.738327,0.011541,13.535,-6.273,-6.249,0.000000
27.390394,-35.389,169.606400,0.011907,13.535,-6.273,-6.249,0.000000
27.485209,-35.386,-166.326920,0.011905,13.535,-6.273,-6.249,0.000000
27.580351,-35.962,-162.252396,0.012724,13.535,-6.273,-6.249,0.000000
27.675825,-34.931,-140.060577,0.011301,13.535,-6.273,-6.249,0.000000
27.771622,-34.260,-150.795670,0.010463,13.535,-6.273,-6.249,0.000000
27.867756,-33.193,-115.370674,0.009255,13.535,-6.273,-6.249,0.000000
27.964224,-32.562,-143.967743,0.008608,13.535,-6.273,-6.249,0.000000
28.061024,-33.233,-106.144203,0.009300,13.535,-6.273,-6.249,0.000000
28.158161,-33.528,-146.014664,0.009623,13.535,-6.273,-6.249,0.000000
28.255634,-33.525,-156.390701,0.009621,13.535,-6.273,-6.249,0.000000
28.353443,-33.683,176.433319,0.009800,13.535,-6.273,-6.249,0.000000
28.451593,-34.031,171.634995,0.010203,13.535,-6.273,-6.249,0.000000
28.550081,-34.088,-157.974960,0.010271,13.535,-6.273,-6.249,0.000000
28.648903,-34.122,179.674728,0.010314,13.535,-6.273,-6.249,0.000000
28.748075,-34.381,178.858078,0.010629,13.535,-6.273,-6.249,0.000000
28.847589,-34.482,146.040985,0.010755,13.535,-6.273,-6.249,0.000000
28.947449,-35.005,-70.421074,0.011424,13.535,-6.273,-6.249,0.000000
29.047655,-35.292,-137.769333,0.011807,13.535,-6.273,-6.249,0.000000
29.148207,-34.267,-98.193680,0.010492,13.535,-6.273,-6.249,0.000000
29.249100,-33.392,-105.235100,0.009488,13.535,-6.273,-6.249,0.000000
29.350348,-33.349,-115.652138,0.009440,13.535,-6.273,-6.249,0.000000
29.451948,-31.635,-114.747437,0.007750,13.535,-6.273,-6.249,0.000000
29.553900,-29.782,-127.078873,0.006261,13.535,-6.273,-6.249,0.000000
29.656204,-28.749,-130.262589,0.005559,13.535,-6.273,-6.249,0.000000
29.758862,-28.689,-122.524574,0.005522,13.535,-6.273,-6.249,0.000000
29.861876,-28.455,-140.645447,0.005376,13.535,-6.273,-6.249,0.000000
29.965246,-29.022,-150.579605,0.005740,13.535,-6.273,-6.249,0.000000
30.068968,-27.901,-151.419907,0.005046,13.535,-6.273,-6.249,0.000000
30.173054,-27.624,-167.911682,0.004888,13.535,-6.273,-6.249,0.000000
30.277502,-27.542,-172.222900,0.004843,13.535,-6.273,-6.249,0.000000
30.382311,-27.144,167.554688,0.004627,13.535,-6.273,-6.249,0.000000
30.487482,-27.610,167.134399,0.004883,13.535,-6.273,-6.249,0.000000
30.593019,-28.401,167.509064,0.005349,13.535,-6.273,-6.249,0.000000
30.698914,-29.029,173.357483,0.005752,13.535,-6.273,-6.249,0.000000
30.805182,-28.794,179.202957,0.005599,13.535,-6.273,-6.249,0.000000
30.911816,-29.170,171.787369,0.005847,13.535,-6.273,-6.249,0.000000
31.018822,-27.679,170.641357,0.004926,13.535,-6.273,-6.249,0.000000
31.126196,-26.963,165.813156,0.004537,13.535,-6.273,-6.249,0.000000
