frequency_hz,spl_db,phase_deg,thd_percent,rt60_ms,c50_db,c80_db,group_delay_ms
20.000000,-19.744,-116.397049,0.001944,11.066,-1.566,-1.532,0.000000
20.069233,-19.395,123.048759,0.001868,11.066,-1.566,-1.532,0.000000
20.138704,-18.938,-152.853531,0.001772,11.066,-1.566,-1.532,0.000000
20.208418,-20.307,161.601410,0.002075,11.066,-1.566,-1.532,0.000000
20.278366,-19.640,77.049377,0.001922,11.066,-1.566,-1.532,0.000000
20.348562,-19.515,86.472260,0.001895,11.066,-1.566,-1.532,0.000000
20.419001,-19.779,169.940674,0.001954,11.066,-1.566,-1.532,0.000000
20.489683,-19.377,177.318451,0.001866,11.066,-1.566,-1.532,0.000000
20.560612,-19.605,108.621147,0.001915,11.066,-1.566,-1.532,0.000000
20.631784,-19.742,139.500046,0.001946,11.066,-1.566,-1.532,0.000000
20.703203,-20.005,147.331802,0.002006,11.066,-1.566,-1.532,0.000000
20.774866,-19.807,169.859940,0.001961,11.066,-1.566,-1.532,0.000000
20.846781,-20.461,131.136765,0.002114,11.066,-1.566,-1.532,0.000000
20.918943,-21.234,97.688759,0.002311,11.066,-1.566,-1.532,0.000000
20.991358,-21.648,111.517128,0.002424,11.066,-1.566,-1.532,0.000000
21.064020,-22.212,-155.782959,0.002587,11.066,-1.566,-1.532,0.000000
21.136936,-22.142,-176.696136,0.002567,11.066,-1.566,-1.532,0.000000
21.210104,-21.877,83.065590,0.002490,11.066,-1.566,-1.532,0.000000
21.283520,-22.537,124.182411,0.002687,11.066,-1.566,-1.532,0.000000
21.357197,-23.394,82.254662,0.002966,11.066,-1.566,-1.532,0.000000
21.431126,-23.774,39.539116,0.003099,11.066,-1.566,-1.532,0.000000
21.505312,-23.825,-5.591302,0.003117,11.066,-1.566,-1.532,0.000000
21.579756,-24.813,37.239872,0.003493,11.066,-1.566,-1.532,0.000000
21.654457,-24.172,-155.359161,0.003244,11.066,-1.566,-1.532,0.000000
21.729416,-24.273,68.083511,0.003282,11.066,-1.566,-1.532,0.000000
21.804630,-24.550,97.634346,0.003389,11.066,-1.566,-1.532,0.000000
21.880110,-24.864,59.026413,0.003513,11.066,-1.566,-1.532,0.000000
21.955851,-25.535,20.004597,0.003796,11.066,-1.566,-1.532,0.000000
22.031853,-26.940,37.757332,0.004463,11.066,-1.566,-1.532,0.000000
22.108118,-26.164,83.603523,0.004083,11.066,-1.566,-1.532,0.000000
22.184649,-26.300,162.085388,0.004148,11.066,-1.566,-1.532,0.000000
22.261442,-26.506,-134.498032,0.004248,11.066,-1.566,-1.532,0.000000
22.338503,-26.729,168.075836,0.004359,11.066,-1.566,-1.532,0.000000
22.415825,-26.692,110.315201,0.004342,11.066,-1.566,-1.532,0.000000
22.493420,-26.835,-129.091797,0.004414,11.066,-1.566,-1.532,0.000000
22.571283,-27.002,-108.790939,0.004501,11.066,-1.566,-1.532,0.000000
22.649418,-27.001,-108.790939,0.004501,11.066,-1.566,-1.532,0.000000
22.727821,-26.998,-154.438904,0.004500,11.066,-1.566,-1.532,0.000000
22.806496,-26.806,167.880325,0.004402,11.066,-1.566,-1.532,0.000000
22.885437,-26.877,-81.356003,0.004439,11.066,-1.566,-1.532,0.000000
22.964659,-27.022,-8.238688,0.004514,11.066,-1.566,-1.532,0.000000
23.044153,-26.770,-6.155913,0.004386,11.066,-1.566,-1.532,0.000000
23.123922,-26.980,14.871871,0.004494,11.066,-1.566,-1.532,0.000000
23.203970,-27.934,-46.653160,0.005017,11.066,-1.566,-1.532,0.000000
23.284292,-27.799,-56.670895,0.004940,11.066,-1.566,-1.532,0.000000
23.364893,-27.987,-47.039333,0.005049,11.066,-1.566,-1.532,0.000000
23.445774,-27.679,-3.264457,0.004875,11.066,-1.566,-1.532,0.000000
23.526928,-29.408,-34.943459,0.005949,11.066,-1.566,-1.532,0.000000
23.608370,-29.486,-40.424282,0.006003,11.066,-1.566,-1.532,0.000000
23.690092,-28.880,-55.034645,0.005598,11.066,-1.566,-1.532,0.000000
23.772099,-29.251,-70.405296,0.005842,11.066,-1.566,-1.532,0.000000
23.854389,-28.703,-83.901154,0.005485,11.066,-1.566,-1.532,0.000000
23.936964,-28.843,-104.539017,0.005574,11.066,-1.566,-1.532,0.000000
24.019825,-28.723,-105.414879,0.005498,11.066,-1.566,-1.532,0.000000
24.102966,-28.180,-78.969795,0.005165,11.066,-1.566,-1.532,0.000000
24.186401,-27.953,-102.193848,0.005032,11.066,-1.566,-1.532,0.000000
24.270124,-27.906,-92.343689,0.005006,11.066,-1.566,-1.532,0.000000
24.354139,-27.313,-119.705063,0.004677,11.066,-1.566,-1.532,0.000000
24.438444,-28.086,-135.065292,0.005113,11.066,-1.566,-1.532,0.000000
24.523041,-28.279,-146.768036,0.005229,11.066,-1.566,-1.532,0.000000
24.607929,-28.318,-134.922424,0.005253,11.066,-1.566,-1.532,0.000000
24.693108,-27.750,-143.643051,0.004921,11.066,-1.566,-1.532,0.000000
24.778585,-28.903,-178.397644,0.005621,11.066,-1.566,-1.532,0.000000
24.864359,-29.215,106.515404,0.005828,11.066,-1.566,-1.532,0.000000
24.950430,-30.082,71.296997,0.006441,11.066,-1.566,-1.532,0.000000
25.036798,-30.059,-160.200836,0.006425,11.066,-1.566,-1.532,0.000000
25.123466,-30.383,-146.202728,0.006670,11.066,-1.566,-1.532,0.000000
25.210434,-29.878,-134.988449,0.006294,11.066,-1.566,-1.532,0.000000
25.297697,-30.120,90.533104,0.006473,11.066,-1.566,-1.532,0.000000
25.385267,-29.962,86.211723,0.006357,11.066,-1.566,-1.532,0.000000
25.473143,-30.514,81.428932,0.006776,11.066,-1.566,-1.532,0.000000
25.561321,-31.370,-21.849754,0.007479,11.066,-1.566,-1.532,0.000000
25.649803,-30.599,-103.163689,0.006845,11.066,-1.566,-1.532,0.000000
25.738594,-30.906,-132.239655,0.007092,11.066,-1.566,-1.532,0.000000
25.827690,-30.441,-112.704834,0.006723,11.066,-1.566,-1.532,0.000000
25.917089,-30.845,-112.684349,0.007045,11.066,-1.566,-1.532,0.000000
26.006805,-30.702,-118.682541,0.006931,11.066,-1.566,-1.532,0.000000
26.096830,-30.797,-127.866325,0.007009,11.066,-1.566,-1.532,0.000000
26.187168,-31.486,-122.699455,0.007589,11.066,-1.566,-1.532,0.000000
26.277819,-30.933,-122.873322,0.007122,11.066,-1.566,-1.532,0.000000
26.368782,-30.558,-137.503296,0.006822,11.066,-1.566,-1.532,0.000000
26.460054,-30.085,-145.976425,0.006461,11.066,-1.566,-1.532,0.000000
