frequency_hz,spl_db,phase_deg,thd_percent,rt60_ms,c50_db,c80_db,group_delay_ms
20.000000,-31.352,122.392258,0.007398,8.683,6.719,6.886,0.000000
20.069233,-31.611,100.061302,0.007622,8.683,6.719,6.886,0.000000
20.138704,-32.135,75.397514,0.008096,8.683,6.719,6.886,0.000000
20.208418,-32.203,49.055283,0.008160,8.683,6.719,6.886,0.000000
20.278366,-31.826,65.986145,0.007813,8.683,6.719,6.886,0.000000
20.348562,-31.026,72.971085,0.007126,8.683,6.719,6.886,0.000000
20.419001,-31.715,82.381256,0.007714,8.683,6.719,6.886,0.000000
20.489683,-31.515,36.564846,0.007538,8.683,6.719,6.886,0.000000
20.560612,-31.800,61.776203,0.007792,8.683,6.719,6.886,0.000000
20.631784,-33.278,29.537340,0.009239,8.683,6.719,6.886,0.000000
20.703203,-33.226,30.641153,0.009185,8.683,6.719,6.886,0.000000
20.774866,-33.246,22.870926,0.009208,8.683,6.719,6.886,0.000000
20.846781,-33.373,10.977676,0.009345,8.683,6.719,6.886,0.000000
20.918943,-32.927,24.790205,0.008879,8.683,6.719,6.886,0.000000
20.991358,-33.223,-3.956974,0.009187,8.683,6.719,6.886,0.000000
21.064020,-33.604,6.171170,0.009599,8.683,6.719,6.886,0.000000
21.136936,-33.857,-20.691204,0.009883,8.683,6.719,6.886,0.000000
21.210104,-34.092,-54.651836,0.010153,8.683,6.719,6.886,0.000000
21.283520,-34.465,-70.573318,0.010600,8.683,6.719,6.886,0.000000
21.357197,-34.748,-65.622704,0.010950,8.683,6.719,6.886,0.000000
21.431126,-34.561,-114.614799,0.010718,8.683,6.719,6.886,0.000000
21.505312,-35.091,-55.335075,0.011394,8.683,6.719,6.886,0.000000
21.579756,-36.240,-99.320305,0.013007,8.683,6.719,6.886,0.000000
21.654457,-36.643,-119.323990,0.013628,8.683,6.719,6.886,0.000000
21.729416,-37.010,-102.334518,0.014219,8.683,6.719,6.886,0.000000
21.804630,-37.339,-128.594376,0.014771,8.683,6.719,6.886,0.000000
21.880110,-38.630,-176.701019,0.017140,8.683,6.719,6.886,0.000000
21.955851,-40.816,-131.410461,0.022046,8.683,6.719,6.886,0.000000
22.031853,-40.826,66.486725,0.022071,8.683,6.719,6.886,0.000000
22.108118,-41.366,4.726094,0.023487,8.683,6.719,6.886,0.000000
22.184649,-41.250,-144.653458,0.023176,8.683,6.719,6.886,0.000000
22.261442,-41.138,-19.010281,0.022879,8.683,6.719,6.886,0.000000
22.338503,-41.306,-139.401886,0.023325,8.683,6.719,6.886,0.000000
22.415825,-41.878,-145.333878,0.024914,8.683,6.719,6.886,0.000000
