frequency_hz,spl_db,phase_deg,thd_percent,rt60_ms,c50_db,c80_db,group_delay_ms
20.000000,-23.085,19.996490,0.002856,10.856,-3.826,-3.781,0.000000
20.069233,-26.301,-39.361626,0.004136,10.856,-3.826,-3.781,0.000000
20.138704,-25.498,-94.700935,0.003772,10.856,-3.826,-3.781,0.000000
20.208418,-25.173,-143.818710,0.003634,10.856,-3.826,-3.781,0.000000
20.278366,-22.917,30.173843,0.002803,10.856,-3.826,-3.781,0.000000
20.348562,-22.941,-94.462631,0.002812,10.856,-3.826,-3.781,0.000000
20.419001,-22.911,-130.040375,0.002802,10.856,-3.826,-3.781,0.000000
20.489683,-22.271,-144.133545,0.002604,10.856,-3.826,-3.781,0.000000
20.560612,-22.257,163.390015,0.002599,10.856,-3.826,-3.781,0.000000
20.631784,-22.097,160.117493,0.002552,10.856,-3.826,-3.781,0.000000
20.703203,-22.999,155.304230,0.002831,10.856,-3.826,-3.781,0.000000
20.774866,-22.586,-161.369446,0.002700,10.856,-3.826,-3.781,0.000000
20.846781,-22.144,-144.981918,0.002566,10.856,-3.826,-3.781,0.000000
20.918943,-22.318,103.216225,0.002618,10.856,-3.826,-3.781,0.000000
20.991358,-22.615,158.171799,0.002709,10.856,-3.826,-3.781,0.000000
21.064020,-23.880,-144.140579,0.003135,10.856,-3.826,-3.781,0.000000
21.136936,-24.198,-174.650391,0.003252,10.856,-3.826,-3.781,0.000000
21.210104,-22.782,-174.686249,0.002763,10.856,-3.826,-3.781,0.000000
21.283520,-23.306,-161.165604,0.002936,10.856,-3.826,-3.781,0.000000
21.357197,-23.656,-132.217697,0.003057,10.856,-3.826,-3.781,0.000000
21.431126,-23.092,-132.790817,0.002865,10.856,-3.826,-3.781,0.000000
21.505312,-22.692,-99.573944,0.002736,10.856,-3.826,-3.781,0.000000
21.579756,-22.493,-103.896187,0.002674,10.856,-3.826,-3.781,0.000000
21.654457,-22.826,-121.984482,0.002779,10.856,-3.826,-3.781,0.000000
