frequency_hz,spl_db,phase_deg,thd_percent,rt60_ms,c50_db,c80_db,group_delay_ms
20.000000,-18.871,-49.906254,0.001758,13.030,-21.833,-20.936,0.000000
20.069233,-18.618,29.878326,0.001708,13.030,-21.833,-20.936,0.000000
20.138704,-18.585,5.687355,0.001702,13.030,-21.833,-20.936,0.000000
20.208418,-18.392,-11.618481,0.001665,13.030,-21.833,-20.936,0.000000
20.278366,-18.330,-42.462444,0.001653,13.030,-21.833,-20.936,0.000000
20.348562,-18.494,-49.503513,0.001685,13.030,-21.833,-20.936,0.000000
20.419001,-18.604,-13.223742,0.001707,13.030,-21.833,-20.936,0.000000
20.489683,-19.653,-26.032526,0.001926,13.030,-21.833,-20.936,0.000000
20.560612,-20.403,2.400345,0.002100,13.030,-21.833,-20.936,0.000000
20.631784,-20.709,-40.481438,0.002175,13.030,-21.833,-20.936,0.000000
20.703203,-20.800,-23.855680,0.002198,13.030,-21.833,-20.936,0.000000
20.774866,-21.056,25.375603,0.002264,13.030,-21.833,-20.936,0.000000
20.846781,-21.447,-40.071648,0.002368,13.030,-21.833,-20.936,0.000000
20.918943,-21.928,-45.505608,0.002503,13.030,-21.833,-20.936,0.000000
20.991358,-22.770,42.775196,0.002758,13.030,-21.833,-20.936,0.000000
21.064020,-22.901,4.020866,0.002801,13.030,-21.833,-20.936,0.000000
21.136936,-23.266,10.082389,0.002921,13.030,-21.833,-20.936,0.000000
21.210104,-24.009,-39.543015,0.003183,13.030,-21.833,-20.936,0.000000
21.283520,-23.618,-156.288437,0.003043,13.030,-21.833,-20.936,0.000000
21.357197,-22.929,39.413486,0.002811,13.030,-21.833,-20.936,0.000000
21.431126,-23.590,155.843475,0.003034,13.030,-21.833,-20.936,0.000000
21.505312,-24.236,-86.093369,0.003268,13.030,-21.833,-20.936,0.000000
21.579756,-24.740,-88.516365,0.003464,13.030,-21.833,-20.936,0.000000
21.654457,-25.559,-114.429611,0.003806,13.030,-21.833,-20.936,0.000000
21.729416,-25.331,-136.603836,0.003708,13.030,-21.833,-20.936,0.000000
21.804630,-25.135,-116.290726,0.003625,13.030,-21.833,-20.936,0.000000
21.880110,-25.663,-119.691170,0.003852,13.030,-21.833,-20.936,0.000000
21.955851,-25.140,-141.682617,0.003627,13.030,-21.833,-20.936,0.000000
22.031853,-25.809,-126.857658,0.003918,13.030,-21.833,-20.936,0.000000
22.108118,-27.273,-132.799286,0.004638,13.030,-21.833,-20.936,0.000000
22.184649,-27.637,-127.664635,0.004838,13.030,-21.833,-20.936,0.000000
22.261442,-29.588,-156.432297,0.006058,13.030,-21.833,-20.936,0.000000
22.338503,-29.430,-176.457169,0.005949,13.030,-21.833,-20.936,0.000000
22.415825,-27.890,-171.733566,0.004984,13.030,-21.833,-20.936,0.000000
22.493420,-28.970,127.657562,0.005644,13.030,-21.833,-20.936,0.000000
22.571283,-28.021,98.105011,0.005061,13.030,-21.833,-20.936,0.000000
22.649418,-28.019,98.105011,0.005061,13.030,-21.833,-20.936,0.000000
22.727821,-27.893,109.109306,0.004988,13.030,-21.833,-20.936,0.000000
22.806496,-28.423,85.926445,0.005303,13.030,-21.833,-20.936,0.000000
22.885437,-28.245,63.577503,0.005196,13.030,-21.833,-20.936,0.000000
22.964659,-28.538,102.228584,0.005375,13.030,-21.833,-20.936,0.000000
23.044153,-28.679,48.779560,0.005464,13.030,-21.833,-20.936,0.000000
23.123922,-28.956,89.135918,0.005642,13.030,-21.833,-20.936,0.000000
23.203970,-29.485,91.662140,0.005998,13.030,-21.833,-20.936,0.000000
23.284292,-31.106,74.188499,0.007229,13.030,-21.833,-20.936,0.000000
23.364893,-30.937,79.031212,0.007092,13.030,-21.833,-20.936,0.000000
23.445774,-31.867,64.760368,0.007895,13.030,-21.833,-20.936,0.000000
23.526928,-32.139,53.688122,0.008147,13.030,-21.833,-20.936,0.000000
23.608370,-33.427,54.153862,0.009449,13.030,-21.833,-20.936,0.000000
23.690092,-33.045,34.753960,0.009043,13.030,-21.833,-20.936,0.000000
23.772099,-32.897,11.210555,0.008889,13.030,-21.833,-20.936,0.000000
23.854389,-32.725,-18.291044,0.008715,13.030,-21.833,-20.936,0.000000
23.936964,-32.949,-8.336314,0.008943,13.030,-21.833,-20.936,0.000000
24.019825,-32.909,-21.188818,0.008901,13.030,-21.833,-20.936,0.000000
24.102966,-33.174,-45.889927,0.009178,13.030,-21.833,-20.936,0.000000
24.186401,-33.116,-45.922363,0.009119,13.030,-21.833,-20.936,0.000000
24.270124,-33.730,-57.469524,0.009788,13.030,-21.833,-20.936,0.000000
24.354139,-34.058,-48.035061,0.010167,13.030,-21.833,-20.936,0.000000
24.438444,-33.162,-62.545788,0.009173,13.030,-21.833,-20.936,0.000000
24.523041,-32.724,-90.994949,0.008723,13.030,-21.833,-20.936,0.000000
24.607929,-32.517,-104.309105,0.008519,13.030,-21.833,-20.936,0.000000
24.693108,-32.672,-96.200119,0.008673,13.030,-21.833,-20.936,0.000000
24.778585,-32.706,141.925354,0.008710,13.030,-21.833,-20.936,0.000000
24.864359,-32.179,114.556549,0.008198,13.030,-21.833,-20.936,0.000000
24.950430,-32.427,18.480360,0.008437,13.030,-21.833,-20.936,0.000000
25.036798,-32.637,101.859497,0.008645,13.030,-21.833,-20.936,0.000000
25.123466,-32.427,46.508484,0.008440,13.030,-21.833,-20.936,0.000000
25.210434,-32.182,107.338303,0.008206,13.030,-21.833,-20.936,0.000000
25.297697,-32.621,107.514496,0.008633,13.030,-21.833,-20.936,0.000000
25.385267,-32.444,76.775192,0.008460,13.030,-21.833,-20.936,0.000000
25.473143,-32.843,74.331566,0.008859,13.030,-21.833,-20.936,0.000000
25.561321,-32.451,67.937187,0.008470,13.030,-21.833,-20.936,0.000000
25.649803,-32.438,69.572800,0.008459,13.030,-21.833,-20.936,0.000000
25.738594,-33.261,55.330482,0.009301,13.030,-21.833,-20.936,0.000000
25.827690,-33.086,59.701584,0.009117,13.030,-21.833,-20.936,0.000000
25.917089,-32.557,25.036545,0.008580,13.030,-21.833,-20.936,0.000000
26.006805,-32.894,25.805872,0.008921,13.030,-21.833,-20.936,0.000000
26.096830,-33.451,70.569893,0.009513,13.030,-21.833,-20.936,0.000000
26.187168,-33.144,36.017223,0.009184,13.030,-21.833,-20.936,0.000000
26.277819,-33.158,-0.380417,0.009201,13.030,-21.833,-20.936,0.000000
26.368782,-34.121,-14.817097,0.010282,13.030,-21.833,-20.936,0.000000
26.460054,-34.074,-20.900595,0.010227,13.030,-21.833,-20.936,0.000000
26.551649,-34.516,-21.889051,0.010760,13.030,-21.833,-20.936,0.000000
26.643560,-34.421,-21.552662,0.010644,13.030,-21.833,-20.936,0.000000
26.735790,-34.473,-21.681261,0.010707,13.030,-21.833,-20.936,0.000000
26.828339,-34.638,-50.270714,0.010913,13.030,-21.833,-20.936,0.000000
26.921207,-35.547,-35.909794,0.012117,13.030,-21.833,-20.936,0.000000
27.014399,-35.108,-70.827415,0.011520,13.030,-21.833,-20.936,0.000000
27.107912,-34.686,-63.214531,0.010976,13.030,-21.833,-20.936,0.000000
27.201744,-34.516,-61.983166,0.010765,13.030,-21.833,-20.936,0.000000
27.295906,-33.926,-55.440617,0.010060,13.030,-21.833,-20.936,0.000000
27.390394,-34.750,-81.779907,0.011062,13.030,-21.833,-20.936,0.000000
27.485209,-35.231,-83.274315,0.011695,13.030,-21.833,-20.936,0.000000
27.580351,-35.571,-73.227249,0.012163,13.030,-21.833,-20.936,0.000000
27.675825,-35.829,-97.897255,0.012532,13.030,-21.833,-20.936,0.000000
27.771622,-34.682,-114.311928,0.010984,13.030,-21.833,-20.936,0.000000
27.867756,-33.280,-131.980148,0.009348,13.030,-21.833,-20.936,0.000000
27.964224,-33.705,-101.178154,0.009818,13.030,-21.833,-20.936,0.000000
28.061024,-33.560,-86.310822,0.009658,13.030,-21.833,-20.936,0.000000
28.158161,-34.006,-89.285172,0.010168,13.030,-21.833,-20.936,0.000000
28.255634,-34.396,-94.823814,0.010637,13.030,-21.833,-20.936,0.000000
28.353443,-33.278,-93.015900,0.009354,13.030,-21.833,-20.936,0.000000
28.451593,-32.972,-95.681099,0.009031,13.030,-21.833,-20.936,0.000000
28.550081,-32.907,-109.411858,0.008966,13.030,-21.833,-20.936,0.000000
