frequency_hz,spl_db,phase_deg,thd_percent,rt60_ms,c50_db,c80_db,group_delay_ms
20.000000,-33.904,-120.228294,0.009924,1.497,-10.329,-9.841,0.000000
20.069233,-35.289,-115.325401,0.011642,1.497,-10.329,-9.841,0.000000
20.138704,-34.934,-111.779839,0.011177,1.497,-10.329,-9.841,0.000000
20.208418,-35.244,-106.013283,0.011587,1.497,-10.329,-9.841,0.000000
20.278366,-35.544,-113.539856,0.011996,1.497,-10.329,-9.841,0.000000
20.348562,-35.558,-104.122963,0.012017,1.497,-10.329,-9.841,0.000000
20.419001,-36.166,-112.009895,0.012890,1.497,-10.329,-9.841,0.000000
20.489683,-36.792,-102.975555,0.013855,1.497,-10.329,-9.841,0.000000
20.560612,-36.126,-106.397751,0.012833,1.497,-10.329,-9.841,0.000000
20.631784,-35.854,-91.379326,0.012437,1.497,-10.329,-9.841,0.000000
20.703203,-35.987,-88.003052,0.012629,1.497,-10.329,-9.841,0.000000
20.774866,-35.669,-81.264992,0.012175,1.497,-10.329,-9.841,0.000000
20.846781,-35.316,-69.325974,0.011690,1.497,-10.329,-9.841,0.000000
20.918943,-35.738,-65.939102,0.012273,1.497,-10.329,-9.841,0.000000
20.991358,-35.547,-58.630795,0.012008,1.497,-10.329,-9.841,0.000000
21.064020,-34.572,-43.210453,0.010735,1.497,-10.329,-9.841,0.000000
21.136936,-33.980,-36.754219,0.010029,1.497,-10.329,-9.841,0.000000
21.210104,-32.786,-31.197678,0.008743,1.497,-10.329,-9.841,0.000000
21.283520,-32.470,-27.105740,0.008432,1.497,-10.329,-9.841,0.000000
21.357197,-32.011,-24.621992,0.007999,1.497,-10.329,-9.841,0.000000
21.431126,-30.909,-23.969452,0.007047,1.497,-10.329,-9.841,0.000000
21.505312,-30.120,-18.924807,0.006434,1.497,-10.329,-9.841,0.000000
21.579756,-29.389,-14.846519,0.005916,1.497,-10.329,-9.841,0.000000
21.654457,-28.901,-13.773779,0.005592,1.497,-10.329,-9.841,0.000000
21.729416,-28.297,-14.137552,0.005217,1.497,-10.329,-9.841,0.000000
21.804630,-27.769,-12.618764,0.004909,1.497,-10.329,-9.841,0.000000
21.880110,-27.265,-10.936498,0.004632,1.497,-10.329,-9.841,0.000000
21.955851,-26.517,-9.449060,0.004250,1.497,-10.329,-9.841,0.000000
22.031853,-26.204,-7.497134,0.004101,1.497,-10.329,-9.841,0.000000
22.108118,-25.906,-7.786047,0.003963,1.497,-10.329,-9.841,0.000000
22.184649,-25.596,-6.457545,0.003825,1.497,-10.329,-9.841,0.000000
22.261442,-25.279,-5.011289,0.003689,1.497,-10.329,-9.841,0.000000
22.338503,-24.626,-1.766896,0.003422,1.497,-10.329,-9.841,0.000000
22.415825,-24.030,-2.317461,0.003196,1.497,-10.329,-9.841,0.000000
22.493420,-23.736,-0.857300,0.003090,1.497,-10.329,-9.841,0.000000
22.571283,-23.099,0.643360,0.002872,1.497,-10.329,-9.841,0.000000
22.649418,-23.098,0.643360,0.002872,1.497,-10.329,-9.841,0.000000
22.727821,-22.749,0.056249,0.002759,1.497,-10.329,-9.841,0.000000
22.806496,-22.298,1.608995,0.002620,1.497,-10.329,-9.841,0.000000
22.885437,-21.842,0.940144,0.002486,1.497,-10.329,-9.841,0.000000
22.964659,-21.625,0.897242,0.002425,1.497,-10.329,-9.841,0.000000
23.044153,-21.181,1.238815,0.002305,1.497,-10.329,-9.841,0.000000
23.123922,-21.136,1.699655,0.002293,1.497,-10.329,-9.841,0.000000
23.203970,-20.814,1.349882,0.002210,1.497,-10.329,-9.841,0.000000
23.284292,-20.527,2.471332,0.002139,1.497,-10.329,-9.841,0.000000
23.364893,-20.370,3.168058,0.002101,1.497,-10.329,-9.841,0.000000
23.445774,-19.925,3.397918,0.001996,1.497,-10.329,-9.841,0.000000
23.526928,-19.448,4.250830,0.001890,1.497,-10.329,-9.841,0.000000
23.608370,-19.019,4.624641,0.001799,1.497,-10.329,-9.841,0.000000
23.690092,-18.479,5.158913,0.001690,1.497,-10.329,-9.841,0.000000
23.772099,-18.356,4.186224,0.001667,1.497,-10.329,-9.841,0.000000
23.854389,-17.896,3.940814,0.001581,1.497,-10.329,-9.841,0.000000
23.936964,-17.652,3.425951,0.001537,1.497,-10.329,-9.841,0.000000
24.019825,-17.252,2.467544,0.001468,1.497,-10.329,-9.841,0.000000
24.102966,-16.995,2.109474,0.001425,1.497,-10.329,-9.841,0.000000
24.186401,-16.642,0.860779,0.001368,1.497,-10.329,-9.841,0.000000
24.270124,-16.536,0.050093,0.001352,1.497,-10.329,-9.841,0.000000
24.354139,-16.275,-1.009163,0.001312,1.497,-10.329,-9.841,0.000000
24.438444,-16.027,-1.361687,0.001276,1.497,-10.329,-9.841,0.000000
24.523041,-15.710,-1.773909,0.001230,1.497,-10.329,-9.841,0.000000
24.607929,-15.448,-1.955890,0.001194,1.497,-10.329,-9.841,0.000000
24.693108,-15.066,-1.541137,0.001143,1.497,-10.329,-9.841,0.000000
24.778585,-14.594,-2.111501,0.001082,1.497,-10.329,-9.841,0.000000
24.864359,-14.193,-2.315007,0.001034,1.497,-10.329,-9.841,0.000000
24.950430,-13.754,-2.395364,0.000983,1.497,-10.329,-9.841,0.000000
25.036798,-13.343,-3.264725,0.000938,1.497,-10.329,-9.841,0.000000
25.123466,-12.997,-3.977180,0.000901,1.497,-10.329,-9.841,0.000000
25.210434,-12.690,-4.088223,0.000870,1.497,-10.329,-9.841,0.000000
25.297697,-12.352,-5.324369,0.000837,1.497,-10.329,-9.841,0.000000
25.385267,-12.142,-5.504819,0.000817,1.497,-10.329,-9.841,0.000000
25.473143,-11.876,-5.942289,0.000793,1.497,-10.329,-9.841,0.000000
25.561321,-11.571,-6.468768,0.000765,1.497,-10.329,-9.841,0.000000
25.649803,-11.346,-7.018426,0.000746,1.497,-10.329,-9.841,0.000000
25.738594,-11.085,-7.282479,0.000724,1.497,-10.329,-9.841,0.000000
25.827690,-10.840,-7.926779,0.000704,1.497,-10.329,-9.841,0.000000
25.917089,-10.686,-8.092051,0.000692,1.497,-10.329,-9.841,0.000000
26.006805,-10.539,-8.032537,0.000680,1.497,-10.329,-9.841,0.000000
26.096830,-10.365,-8.261974,0.000667,1.497,-10.329,-9.841,0.000000
26.187168,-10.160,-8.661037,0.000651,1.497,-10.329,-9.841,0.000000
26.277819,-9.990,-8.548100,0.000639,1.497,-10.329,-9.841,0.000000
26.368782,-9.788,-9.218817,0.000624,1.497,-10.329,-9.841,0.000000
26.460054,-9.632,-9.320521,0.000613,1.497,-10.329,-9.841,0.000000
26.551649,-9.487,-9.791456,0.000603,1.497,-10.329,-9.841,0.000000
26.643560,-9.305,-9.739229,0.000591,1.497,-10.329,-9.841,0.000000
26.735790,-9.129,-9.989244,0.000579,1.497,-10.329,-9.841,0.000000
26.828339,-8.946,-9.647865,0.000567,1.497,-10.329,-9.841,0.000000
26.921207,-8.631,-9.612129,0.000546,1.497,-10.329,-9.841,0.000000
27.014399,-8.416,-9.668355,0.000533,1.497,-10.329,-9.841,0.000000
27.107912,-8.091,-9.354961,0.000514,1.497,-10.329,-9.841,0.000000
27.201744,-7.793,-9.406299,0.000496,1.497,-10.329,-9.841,0.000000
27.295906,-7.485,-9.318017,0.000479,1.497,-10.329,-9.841,0.000000
27.390394,-7.156,-9.134124,0.000461,1.497,-10.329,-9.841,0.000000
27.485209,-6.844,-9.304601,0.000445,1.497,-10.329,-9.841,0.000000
27.580351,-6.515,-9.314036,0.000429,1.497,-10.329,-9.841,0.000000
27.675825,-6.256,-9.602231,0.000416,1.497,-10.329,-9.841,0.000000
27.771622,-5.957,-9.315835,0.000402,1.497,-10.329,-9.841,0.000000
27.867756,-5.469,-9.635252,0.000380,1.497,-10.329,-9.841,0.000000
27.964224,-5.130,-10.256383,0.000366,1.497,-10.329,-9.841,0.000000
28.061024,-4.911,-10.565765,0.000357,1.497,-10.329,-9.841,0.000000
28.158161,-4.471,-10.653728,0.000339,1.497,-10.329,-9.841,0.000000
28.255634,-4.170,-10.801202,0.000328,1.497,-10.329,-9.841,0.000000
28.353443,-3.848,-10.898573,0.000316,1.497,-10.329,-9.841,0.000000
28.451593,-3.517,-11.054181,0.000304,1.497,-10.329,-9.841,0.000000
28.550081,-3.182,-11.244604,0.000293,1.497,-10.329,-9.841,0.000000
28.648903,-2.793,-11.487234,0.000280,1.497,-10.329,-9.841,0.000000
28.748075,-2.430,-12.425449,0.000268,1.497,-10.329,-9.841,0.000000
28.847589,-2.135,-13.345842,0.000260,1.497,-10.329,-9.841,0.000000
28.947449,-1.831,-13.805573,0.000251,1.497,-10.329,-9.841,0.000000
29.047655,-1.456,-14.678092,0.000240,1.497,-10.329,-9.841,0.000000
29.148207,-0.946,-16.425121,0.000226,1.497,-10.329,-9.841,0.000000
29.249100,-0.609,-17.572744,0.000218,1.497,-10.329,-9.841,0.000000
29.350348,-0.263,-18.805536,0.000209,1.497,-10.329,-9.841,0.000000
29.451948,0.238,-20.583578,0.000198,1.497,-10.329,-9.841,0.000000
29.553900,0.579,-22.038872,0.000190,1.497,-10.329,-9.841,0.000000
29.656204,0.889,-23.364271,0.000183,1.497,-10.329,-9.841,0.000000
29.758862,1.209,-24.540569,0.000177,1.497,-10.329,-9.841,0.000000
