frequency_hz,spl_db,phase_deg,thd_percent,rt60_ms,c50_db,c80_db,group_delay_ms
20.000000,-5.822,90.510742,0.000391,12.128,-7.176,-7.020,0.000000
20.069233,-6.525,69.674850,0.000424,12.128,-7.176,-7.020,0.000000
20.138704,-7.318,79.335854,0.000464,12.128,-7.176,-7.020,0.000000
20.208418,-6.702,79.925957,0.000432,12.128,-7.176,-7.020,0.000000
20.278366,-6.980,72.396797,0.000446,12.128,-7.176,-7.020,0.000000
20.348562,-7.746,53.227627,0.000488,12.128,-7.176,-7.020,0.000000
20.419001,-7.630,67.326157,0.000481,12.128,-7.176,-7.020,0.000000
20.489683,-8.328,72.024132,0.000521,12.128,-7.176,-7.020,0.000000
20.560612,-9.614,99.406372,0.000604,12.128,-7.176,-7.020,0.000000
20.631784,-9.259,90.302139,0.000580,12.128,-7.176,-7.020,0.000000
20.703203,-9.064,66.583656,0.000567,12.128,-7.176,-7.020,0.000000
20.774866,-8.644,21.811129,0.000540,12.128,-7.176,-7.020,0.000000
20.846781,-9.635,80.720520,0.000606,12.128,-7.176,-7.020,0.000000
20.918943,-8.915,45.874222,0.000558,12.128,-7.176,-7.020,0.000000
20.991358,-9.793,42.364983,0.000617,12.128,-7.176,-7.020,0.000000
21.064020,-8.887,16.948179,0.000556,12.128,-7.176,-7.020,0.000000
21.136936,-9.880,18.880985,0.000623,12.128,-7.176,-7.020,0.000000
21.210104,-10.054,7.169416,0.000636,12.128,-7.176,-7.020,0.000000
21.283520,-9.469,14.082212,0.000594,12.128,-7.176,-7.020,0.000000
21.357197,-9.335,-1.434703,0.000585,12.128,-7.176,-7.020,0.000000
21.431126,-9.242,-44.700871,0.000579,12.128,-7.176,-7.020,0.000000
21.505312,-10.093,-79.018768,0.000638,12.128,-7.176,-7.020,0.000000
21.579756,-11.553,101.422165,0.000755,12.128,-7.176,-7.020,0.000000
21.654457,-12.138,91.947731,0.000808,12.128,-7.176,-7.020,0.000000
21.729416,-12.221,-107.969063,0.000816,12.128,-7.176,-7.020,0.000000
21.804630,-10.953,-119.274841,0.000705,12.128,-7.176,-7.020,0.000000
21.880110,-11.200,-162.981995,0.000725,12.128,-7.176,-7.020,0.000000
21.955851,-11.621,147.503265,0.000761,12.128,-7.176,-7.020,0.000000
22.031853,-12.704,16.852776,0.000862,12.128,-7.176,-7.020,0.000000
22.108118,-13.444,84.750557,0.000939,12.128,-7.176,-7.020,0.000000
22.184649,-13.441,168.167511,0.000938,12.128,-7.176,-7.020,0.000000
22.261442,-13.978,-65.964333,0.000998,12.128,-7.176,-7.020,0.000000
22.338503,-13.141,-105.723007,0.000906,12.128,-7.176,-7.020,0.000000
22.415825,-13.147,-87.064247,0.000907,12.128,-7.176,-7.020,0.000000
22.493420,-13.743,-34.538578,0.000971,12.128,-7.176,-7.020,0.000000
22.571283,-15.164,-108.331520,0.001143,12.128,-7.176,-7.020,0.000000
22.649418,-15.164,-108.331520,0.001143,12.128,-7.176,-7.020,0.000000
22.727821,-15.811,-155.455444,0.001232,12.128,-7.176,-7.020,0.000000
22.806496,-15.959,-138.421906,0.001253,12.128,-7.176,-7.020,0.000000
22.885437,-15.341,179.258209,0.001167,12.128,-7.176,-7.020,0.000000
22.964659,-15.312,-172.729996,0.001163,12.128,-7.176,-7.020,0.000000
23.044153,-15.761,140.015594,0.001225,12.128,-7.176,-7.020,0.000000
23.123922,-16.427,107.341202,0.001322,12.128,-7.176,-7.020,0.000000
23.203970,-17.214,144.217484,0.001448,12.128,-7.176,-7.020,0.000000
23.284292,-17.328,113.109406,0.001467,12.128,-7.176,-7.020,0.000000
23.364893,-17.039,132.345261,0.001419,12.128,-7.176,-7.020,0.000000
23.445774,-17.428,109.596024,0.001484,12.128,-7.176,-7.020,0.000000
23.526928,-17.459,92.286087,0.001489,12.128,-7.176,-7.020,0.000000
23.608370,-17.244,101.111481,0.001453,12.128,-7.176,-7.020,0.000000
23.690092,-17.503,99.748192,0.001497,12.128,-7.176,-7.020,0.000000
23.772099,-18.122,89.249214,0.001607,12.128,-7.176,-7.020,0.000000
23.854389,-18.991,72.602448,0.001777,12.128,-7.176,-7.020,0.000000
23.936964,-19.263,52.502666,0.001833,12.128,-7.176,-7.020,0.000000
24.019825,-19.272,55.728756,0.001835,12.128,-7.176,-7.020,0.000000
24.102966,-20.566,43.909920,0.002130,12.128,-7.176,-7.020,0.000000
24.186401,-21.087,27.037170,0.002261,12.128,-7.176,-7.020,0.000000
24.270124,-20.786,18.648045,0.002183,12.128,-7.176,-7.020,0.000000
24.354139,-22.409,9.625873,0.002632,12.128,-7.176,-7.020,0.000000
24.438444,-22.721,-7.315979,0.002727,12.128,-7.176,-7.020,0.000000
24.523041,-24.004,-19.284229,0.003161,12.128,-7.176,-7.020,0.000000
24.607929,-23.094,-19.542761,0.002846,12.128,-7.176,-7.020,0.000000
