frequency_hz,spl_db,phase_deg,thd_percent,rt60_ms,c50_db,c80_db,group_delay_ms
20.000000,-3.958,-163.638412,0.000316,16.388,-12.981,-12.743,0.000000
20.069233,-4.177,-171.287399,0.000324,16.388,-12.981,-12.743,0.000000
20.138704,-4.385,-173.661606,0.000332,16.388,-12.981,-12.743,0.000000
20.208418,-4.537,-176.051651,0.000338,16.388,-12.981,-12.743,0.000000
20.278366,-4.755,175.967743,0.000346,16.388,-12.981,-12.743,0.000000
20.348562,-5.313,171.118286,0.000369,16.388,-12.981,-12.743,0.000000
20.419001,-5.718,168.088058,0.000387,16.388,-12.981,-12.743,0.000000
20.489683,-6.078,164.063507,0.000404,16.388,-12.981,-12.743,0.000000
20.560612,-6.137,160.618210,0.000406,16.388,-12.981,-12.743,0.000000
20.631784,-6.603,156.230072,0.000429,16.388,-12.981,-12.743,0.000000
20.703203,-6.938,153.044617,0.000446,16.388,-12.981,-12.743,0.000000
20.774866,-7.662,149.016113,0.000484,16.388,-12.981,-12.743,0.000000
20.846781,-8.117,145.056610,0.000510,16.388,-12.981,-12.743,0.000000
20.918943,-8.380,142.215759,0.000526,16.388,-12.981,-12.743,0.000000
20.991358,-8.624,140.672668,0.000541,16.388,-12.981,-12.743,0.000000
21.064020,-9.265,136.129990,0.000583,16.388,-12.981,-12.743,0.000000
21.136936,-10.004,130.657028,0.000635,16.388,-12.981,-12.743,0.000000
21.210104,-10.364,127.928886,0.000661,16.388,-12.981,-12.743,0.000000
21.283520,-11.024,125.301155,0.000714,16.388,-12.981,-12.743,0.000000
21.357197,-11.302,121.800041,0.000737,16.388,-12.981,-12.743,0.000000
21.431126,-12.242,119.693527,0.000822,16.388,-12.981,-12.743,0.000000
21.505312,-12.806,117.717567,0.000877,16.388,-12.981,-12.743,0.000000
21.579756,-13.474,111.694077,0.000947,16.388,-12.981,-12.743,0.000000
21.654457,-14.192,110.167854,0.001028,16.388,-12.981,-12.743,0.000000
21.729416,-14.502,107.308487,0.001066,16.388,-12.981,-12.743,0.000000
