frequency_hz,spl_db,phase_deg,thd_percent,rt60_ms,c50_db,c80_db,group_delay_ms
20.000000,-73.373,-132.937851,0.000000,0.000,40.000,40.000,0.000000
20.069233,-73.243,-66.380478,0.000000,0.000,40.000,40.000,0.000000
20.138704,-73.243,-66.380478,0.000000,0.000,40.000,40.000,0.000000
20.208418,-73.243,-66.380478,0.000000,0.000,40.000,40.000,0.000000
20.278366,-72.961,-140.240021,0.000000,0.000,40.000,40.000,0.000000
20.348562,-72.961,-140.240021,0.000000,0.000,40.000,40.000,0.000000
20.419001,-73.686,-109.725296,0.000000,0.000,40.000,40.000,0.000000
20.489683,-72.840,-80.078751,0.000000,0.000,40.000,40.000,0.000000
20.560612,-72.840,-80.078751,0.000000,0.000,40.000,40.000,0.000000
20.631784,-73.005,168.202927,0.000000,0.000,40.000,40.000,0.000000
20.703203,-73.005,168.202927,0.000000,0.000,40.000,40.000,0.000000
20.774866,-73.211,-119.512749,0.000000,0.000,40.000,40.000,0.000000
20.846781,-73.902,-55.325535,0.000000,0.000,40.000,40.000,0.000000
20.918943,-73.902,-55.325535,0.000000,0.000,40.000,40.000,0.000000
20.991358,-73.679,-37.916016,0.000000,0.000,40.000,40.000,0.000000
21.064020,-73.545,148.275406,0.000000,0.000,40.000,40.000,0.000000
21.136936,-74.332,-139.544937,0.000000,0.000,40.000,40.000,0.000000
21.210104,-74.894,-69.371361,0.000000,0.000,40.000,40.000,0.000000
21.283520,-74.894,-69.371361,0.000000,0.000,40.000,40.000,0.000000
21.357197,-74.536,13.107218,0.000000,0.000,40.000,40.000,0.000000
21.431126,-73.904,105.619888,0.000000,0.000,40.000,40.000,0.000000
21.505312,-73.481,-30.607462,0.000000,0.000,40.000,40.000,0.000000
21.579756,-73.857,-63.327171,0.000000,0.000,40.000,40.000,0.000000
21.654457,-73.857,-63.327171,0.000000,0.000,40.000,40.000,0.000000
21.729416,-74.074,-126.784927,0.000000,0.000,40.000,40.000,0.000000
21.804630,-74.026,163.299927,0.000000,0.000,40.000,40.000,0.000000
21.880110,-73.858,-163.992615,0.000000,0.000,40.000,40.000,0.000000
21.955851,-74.123,-128.925568,0.000000,0.000,40.000,40.000,0.000000
22.031853,-73.273,-161.588974,0.000000,0.000,40.000,40.000,0.000000
22.108118,-72.391,169.513855,0.000000,0.000,40.000,40.000,0.000000
22.184649,-72.391,169.513855,0.000000,0.000,40.000,40.000,0.000000
22.261442,-72.849,170.179062,0.000000,0.000,40.000,40.000,0.000000
22.338503,-72.830,-170.937042,0.000000,0.000,40.000,40.000,0.000000
22.415825,-71.809,170.680695,0.000000,0.000,40.000,40.000,0.000000
22.493420,-71.846,157.126953,0.000000,0.000,40.000,40.000,0.000000
22.571283,-73.168,141.773315,0.000000,0.000,40.000,40.000,0.000000
22.649418,-73.168,141.773315,0.000000,0.000,40.000,40.000,0.000000
22.727821,-72.805,134.988861,0.000000,0.000,40.000,40.000,0.000000
22.806496,-72.537,117.563286,0.000000,0.000,40.000,40.000,0.000000
22.885437,-72.435,102.209412,0.000000,0.000,40.000,40.000,0.000000
22.964659,-73.213,118.324875,0.000000,0.000,40.000,40.000,0.000000
