frequency_hz,spl_db,phase_deg,thd_percent,rt60_ms,c50_db,c80_db,group_delay_ms
20.000000,-80.154,29.009159,0.000000,0.000,-16.523,-15.449,0.000000
20.069233,-79.914,99.852142,0.000000,0.000,-16.523,-15.449,0.000000
20.138704,-79.914,99.852142,0.000000,0.000,-16.523,-15.449,0.000000
20.208418,-79.914,99.852142,0.000000,0.000,-16.523,-15.449,0.000000
20.278366,-77.858,41.631695,0.000000,0.000,-16.523,-15.449,0.000000
20.348562,-77.858,41.631695,0.000000,0.000,-16.523,-15.449,0.000000
20.419001,-77.626,70.745384,0.000000,0.000,-16.523,-15.449,0.000000
20.489683,-76.643,99.261955,0.000000,0.000,-16.523,-15.449,0.000000
20.560612,-76.643,99.261955,0.000000,0.000,-16.523,-15.449,0.000000
20.631784,-74.778,22.547529,0.000000,0.000,-16.523,-15.449,0.000000
20.703203,-74.778,22.547529,0.000000,0.000,-16.523,-15.449,0.000000
20.774866,-74.896,68.238129,0.000000,0.000,-16.523,-15.449,0.000000
20.846781,-74.681,112.306862,0.000000,0.000,-16.523,-15.449,0.000000
20.918943,-74.681,112.306862,0.000000,0.000,-16.523,-15.449,0.000000
20.991358,-75.224,78.748055,0.000000,0.000,-16.523,-15.449,0.000000
21.064020,-74.576,5.888967,0.000000,0.000,-16.523,-15.449,0.000000
21.136936,-75.693,57.295059,0.000000,0.000,-16.523,-15.449,0.000000
21.210104,-76.205,110.677605,0.000000,0.000,-16.523,-15.449,0.000000
21.283520,-76.205,110.677605,0.000000,0.000,-16.523,-15.449,0.000000
21.357197,-77.058,-34.662785,0.000000,0.000,-16.523,-15.449,0.000000
21.431126,-77.163,-39.523941,0.000000,0.000,-16.523,-15.449,0.000000
21.505312,-77.763,-90.180496,0.000000,0.000,-16.523,-15.449,0.000000
21.579756,-80.216,125.969727,0.000000,0.000,-16.523,-15.449,0.000000
21.654457,-80.216,125.969727,0.000000,0.000,-16.523,-15.449,0.000000
21.729416,-81.106,79.337128,0.000000,0.000,-16.523,-15.449,0.000000
21.804630,-82.839,38.071911,0.000000,0.000,-16.523,-15.449,0.000000
21.880110,-83.184,97.504684,0.000000,0.000,-16.523,-15.449,0.000000
21.955851,-84.482,109.635139,0.000000,0.000,-16.523,-15.449,0.000000
22.031853,-84.242,90.455193,0.000000,0.000,-16.523,-15.449,0.000000
22.108118,-83.971,78.771255,0.000000,0.000,-16.523,-15.449,0.000000
22.184649,-83.971,78.771255,0.000000,0.000,-16.523,-15.449,0.000000
22.261442,-84.677,87.648369,0.000000,0.000,-16.523,-15.449,0.000000
22.338503,-84.966,94.737175,0.000000,0.000,-16.523,-15.449,0.000000
22.415825,-84.103,83.953804,0.000000,0.000,-16.523,-15.449,0.000000
22.493420,-84.702,70.871368,0.000000,0.000,-16.523,-15.449,0.000000
22.571283,-85.898,57.222965,0.000000,0.000,-16.523,-15.449,0.000000
22.649418,-85.898,57.222965,0.000000,0.000,-16.523,-15.449,0.000000
22.727821,-85.555,61.632870,0.000000,0.000,-16.523,-15.449,0.000000
22.806496,-85.054,56.264847,0.000000,0.000,-16.523,-15.449,0.000000
22.885437,-85.035,42.550995,0.000000,0.000,-16.523,-15.449,0.000000
22.964659,-85.863,51.838642,0.000000,0.000,-16.523,-15.449,0.000000
23.044153,-86.530,54.172352,0.000000,0.000,-16.523,-15.449,0.000000
23.123922,-84.520,55.585838,0.000000,0.000,-16.523,-15.449,0.000000
23.203970,-84.520,55.585838,0.000000,0.000,-16.523,-15.449,0.000000
23.284292,-85.275,55.177368,0.000000,0.000,-16.523,-15.449,0.000000
23.364893,-85.275,55.177368,0.000000,0.000,-16.523,-15.449,0.000000
23.445774,-86.556,61.581207,0.000000,0.000,-16.523,-15.449,0.000000
23.526928,-83.539,58.942356,0.000000,0.000,-16.523,-15.449,0.000000
23.608370,-82.250,76.777679,0.000000,0.000,-16.523,-15.449,0.000000
23.690092,-82.638,59.320606,0.000000,0.000,-16.523,-15.449,0.000000
23.772099,-82.638,59.320606,0.000000,0.000,-16.523,-15.449,0.000000
23.854389,-81.459,57.397591,0.000000,0.000,-16.523,-15.449,0.000000
23.936964,-81.459,57.397591,0.000000,0.000,-16.523,-15.449,0.000000
24.019825,-81.141,32.851494,0.000000,0.000,-16.523,-15.449,0.000000
24.102966,-81.141,32.851494,0.000000,0.000,-16.523,-15.449,0.000000
24.186401,-81.039,28.731407,0.000000,0.000,-16.523,-15.449,0.000000
24.270124,-81.039,28.731407,0.000000,0.000,-16.523,-15.449,0.000000
24.354139,-79.521,14.427192,0.000000,0.000,-16.523,-15.449,0.000000
24.438444,-79.940,1.465145,0.000000,0.000,-16.523,-15.449,0.000000
24.523041,-81.109,-10.637176,0.000000,0.000,-16.523,-15.449,0.000000
24.607929,-81.123,3.573119,0.000000,0.000,-16.523,-15.449,0.000000
24.693108,-81.123,3.573119,0.000000,0.000,-16.523,-15.449,0.000000
24.778585,-80.829,-7.446818,0.000000,0.000,-16.523,-15.449,0.000000
24.864359,-80.829,-7.446818,0.000000,0.000,-16.523,-15.449,0.000000
24.950430,-80.659,-2.699343,0.000000,0.000,-16.523,-15.449,0.000000
25.036798,-80.659,-2.699343,0.000000,0.000,-16.523,-15.449,0.000000
25.123466,-79.807,17.074606,0.000000,0.000,-16.523,-15.449,0.000000
25.210434,-79.807,17.074606,0.000000,0.000,-16.523,-15.449,0.000000
25.297697,-79.344,36.981384,0.000000,0.000,-16.523,-15.449,0.000000
25.385267,-79.344,36.981384,0.000000,0.000,-16.523,-15.449,0.000000
25.473143,-77.748,51.650051,0.000000,0.000,-16.523,-15.449,0.000000
25.561321,-77.748,51.650051,0.000000,0.000,-16.523,-15.449,0.000000
25.649803,-76.571,72.926842,0.000000,0.000,-16.523,-15.449,0.000000
25.738594,-76.571,72.926842,0.000000,0.000,-16.523,-15.449,0.000000
25.827690,-74.152,78.446899,0.000000,0.000,-16.523,-15.449,0.000000
25.917089,-74.152,78.446899,0.000000,0.000,-16.523,-15.449,0.000000
26.006805,-72.467,57.302666,0.000000,0.000,-16.523,-15.449,0.000000
26.096830,-71.929,24.999531,0.000000,0.000,-16.523,-15.449,0.000000
26.187168,-72.042,61.666542,0.000000,0.000,-16.523,-15.449,0.000000
26.277819,-71.223,116.474556,0.000000,0.000,-16.523,-15.449,0.000000
26.368782,-71.411,78.288681,0.000000,0.000,-16.523,-15.449,0.000000
26.460054,-70.847,39.276932,0.000000,0.000,-16.523,-15.449,0.000000
26.551649,-72.030,-8.215278,0.000000,0.000,-16.523,-15.449,0.000000
26.643560,-71.779,-70.863686,0.000000,0.000,-16.523,-15.449,0.000000
26.735790,-72.531,32.945637,0.000000,0.000,-16.523,-15.449,0.000000
26.828339,-72.311,21.766235,0.000000,0.000,-16.523,-15.449,0.000000
26.921207,-73.261,-12.712059,0.000000,0.000,-16.523,-15.449,0.000000
27.014399,-74.276,-52.026188,0.000000,0.000,-16.523,-15.449,0.000000
27.107912,-74.625,-28.954611,0.000000,0.000,-16.523,-15.449,0.000000
27.201744,-77.395,104.145607,0.000000,0.000,-16.523,-15.449,0.000000
27.295906,-78.098,29.751347,0.000000,0.000,-16.523,-15.449,0.000000
27.390394,-79.424,5.299067,0.000000,0.000,-16.523,-15.449,0.000000
27.485209,-79.540,36.479092,0.000000,0.000,-16.523,-15.449,0.000000
27.580351,-81.506,19.996277,0.000000,0.000,-16.523,-15.449,0.000000
27.675825,-82.100,-45.425289,0.000000,0.000,-16.523,-15.449,0.000000
27.771622,-81.269,21.405491,0.000000,0.000,-16.523,-15.449,0.000000
27.867756,-80.125,-156.646118,0.000000,0.000,-16.523,-15.449,0.000000
27.964224,-80.125,-156.646118,0.000000,0.000,-16.523,-15.449,0.000000
28.061024,-80.415,90.986687,0.000000,0.000,-16.523,-15.449,0.000000
28.158161,-78.850,122.947990,0.000000,0.000,-16.523,-15.449,0.000000
28.255634,-79.185,127.436783,0.000000,0.000,-16.523,-15.449,0.000000
28.353443,-78.507,88.622887,0.000000,0.000,-16.523,-15.449,0.000000
28.451593,-77.837,118.790840,0.000000,0.000,-16.523,-15.449,0.000000
28.550081,-76.115,141.365738,0.000000,0.000,-16.523,-15.449,0.000000
28.648903,-75.580,135.591873,0.000000,0.000,-16.523,-15.449,0.000000
28.748075,-72.529,107.173096,0.000000,0.000,-16.523,-15.449,0.000000
28.847589,-71.431,114.101456,0.000000,0.000,-16.523,-15.449,0.000000
28.947449,-70.653,133.567612,0.000000,0.000,-16.523,-15.449,0.000000
29.047655,-70.116,117.352356,0.000000,0.000,-16.523,-15.449,0.000000
29.148207,-69.838,94.892052,0.000000,0.000,-16.523,-15.449,0.000000
29.249100,-69.328,146.096603,0.000000,0.000,-16.523,-15.449,0.000000
29.350348,-69.328,146.096603,0.000000,0.000,-16.523,-15.449,0.000000
29.451948,-69.220,94.122429,0.000000,0.000,-16.523,-15.449,0.000000
29.553900,-68.522,126.720123,0.000000,0.000,-16.523,-15.449,0.000000
29.656204,-69.256,173.585403,0.000000,0.000,-16.523,-15.449,0.000000
29.758862,-69.175,136.676300,0.000000,0.000,-16.523,-15.449,0.000000
29.861876,-69.578,88.854095,0.000000,0.000,-16.523,-15.449,0.000000
29.965246,-71.609,-127.223663,0.000000,0.000,-16.523,-15.449,0.000000
30.068968,-71.609,-127.223663,0.000000,0.000,-16.523,-15.449,0.000000
30.173054,-72.881,99.867050,0.000000,0.000,-16.523,-15.449,0.000000
30.277502,-72.881,99.867050,0.000000,0.000,-16.523,-15.449,0.000000
30.382311,-74.643,-70.091980,0.000000,0.000,-16.523,-15.449,0.000000
30.487482,-74.630,24.950054,0.000000,0.000,-16.523,-15.449,0.000000
30.593019,-75.233,49.220287,0.000000,0.000,-16.523,-15.449,0.000000
30.698914,-75.692,-3.566775,0.000000,0.000,-16.523,-15.449,0.000000
30.805182,-75.692,-3.566775,0.000000,0.000,-16.523,-15.449,0.000000
30.911816,-76.384,-1.397050,0.000000,0.000,-16.523,-15.449,0.000000
31.018822,-76.384,-1.397050,0.000000,0.000,-16.523,-15.449,0.000000
31.126196,-77.412,-51.412926,0.000000,0.000,-16.523,-15.449,0.000000
